SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,4501 38th St N,Arlington,VA,22207,1939000,6,5.5,ARLINGWOOD,5380,6821,2006,6,360,,Active,,,https://www.redfin.com/VA/Arlington/4501-38th-St-N-22207/home/12023494,BRIGHT MLS,VAAR2017758,N,Y,38.9189515,-77.1306519
MLS Listing,,Single Family Residential,5741 4th St N,Arlington,VA,22205,1799000,5,5.5,BONAIR,4068,6000,2022,7,442,,Active,,,https://www.redfin.com/VA/Arlington/5741-4th-St-N-22205/home/11242944,BRIGHT MLS,VAAR2016900,N,Y,38.8703863,-77.1300226
MLS Listing,,Single Family Residential,836-A 31st St S,Arlington,VA,22202,875000,3,2.0,OAKCREST,1850,6011,1960,7,473,,Active,,,https://www.redfin.com/VA/Arlington/836-31st-St-S-22202/unit-A/home/11277063,BRIGHT MLS,VAAR2017512,N,Y,38.84511,-77.061667
MLS Listing,,Single Family Residential,1916 N Underwood St,Arlington,VA,22205,2344900,7,6.5,FALLS CHURCH PARK,5258,7500,2022,7,446,,Active,,,https://www.redfin.com/VA/Arlington/1916-N-Underwood-St-22205/home/11239473,BRIGHT MLS,VAAR2017432,N,Y,38.8850936,-77.1585597
MLS Listing,,Single Family Residential,3800 23rd St N,Arlington,VA,22207,1350000,3,3.5,LORCOM GROVE,2531,14049,1945,7,533,,Active,June-12-2022 02:00 PM,June-12-2022 04:00 PM,https://www.redfin.com/VA/Arlington/3800-23rd-St-N-22207/home/11232991,BRIGHT MLS,VAAR2017268,N,Y,38.9001494,-77.1053449
MLS Listing,,Single Family Residential,924 N Mckinley Rd,Arlington,VA,22205,975000,3,2.0,MADISON MANOR,1842,6500,1955,7,529,,Active,June-12-2022 01:00 PM,June-12-2022 03:00 PM,https://www.redfin.com/VA/Arlington/924-N-McKinley-Rd-22205/home/11240508,BRIGHT MLS,VAAR2016782,N,Y,38.8768599,-77.1459323
MLS Listing,,Single Family Residential,3526 3rd St N,Arlington,VA,22201,1399900,4,3.0,ASHTON HEIGHTS,2856,8354,1934,,490,,Active,June-9-2022 11:30 AM,June-9-2022 01:30 PM,https://www.redfin.com/VA/Arlington/3526-3rd-St-N-22201/home/11256694,BRIGHT MLS,VAAR2017290,N,Y,38.8753074,-77.1000401
MLS Listing,,Townhouse,6967 Fairfax Dr,Arlington,VA,22213,799000,3,3.0,BROOKWOOD,1512,2259,1988,7,528,,Active,,,https://www.redfin.com/VA/Arlington/6967-Fairfax-Dr-22213/home/11224894,BRIGHT MLS,VAAR2017730,N,Y,38.890437,-77.167108
MLS Listing,,Single Family Residential,3009 N Stuart St,Arlington,VA,22207,1799900,6,6.0,BROYHILL FOREST/HILLS,4365,13277,1951,7,412,,Active,,,https://www.redfin.com/VA/Arlington/3009-N-Stuart-St-22207/home/11230288,BRIGHT MLS,VAAR2017698,N,Y,38.9115254,-77.1162684
MLS Listing,,Single Family Residential,6132 12th Rd N,Arlington,VA,22205,850000,3,1.0,MADISON MANOR,1232,6000,1947,7,690,,Active,,,https://www.redfin.com/VA/Arlington/6132-12th-Rd-N-22205/home/11240310,BRIGHT MLS,VAAR2017406,N,Y,38.8812415,-77.1477749
MLS Listing,,Townhouse,4843 28th St S Unit B,Arlington,VA,22206,524900,2,2.0,FAIRLINGTON VIL,1383,,1944,7,380,412,Active,,,https://www.redfin.com/VA/Arlington/4843-28th-St-S-22206/unit-B/home/11267892,BRIGHT MLS,VAAR2017570,N,Y,38.841447,-77.1034343
MLS Listing,,Single Family Residential,2444 N Ottawa St,Arlington,VA,22205,1300000,5,2.5,BERKSHIRE OAKWOOD,2890,6000,1964,7,450,,Active,,,https://www.redfin.com/VA/Arlington/2444-N-Ottawa-St-22205/home/11225865,BRIGHT MLS,VAAR2017326,N,Y,38.8945161,-77.1494376
MLS Listing,,Single Family Residential,6226 27th St N,Arlington,VA,22207,965000,4,2.5,BERKSHIRE OAKWOOD,2106,5000,1948,7,458,,Active,June-12-2022 01:00 PM,June-12-2022 04:00 PM,https://www.redfin.com/VA/Arlington/6226-27th-St-N-22207/home/11225673,BRIGHT MLS,VAAR2017014,N,Y,38.896904,-77.1532124
MLS Listing,,Townhouse,2229 N Tuckahoe St,Arlington,VA,22205,875000,4,3.0,SYCAMORE HEIGHTS,1628,1950,1976,8,537,104,Active,,,https://www.redfin.com/VA/Arlington/2229-N-Tuckahoe-St-22205/home/11239086,BRIGHT MLS,VAAR2017678,N,Y,38.8895119,-77.1575824
MLS Listing,,Single Family Residential,1537 12th St S,Arlington,VA,22204,850000,3,2.5,SOUTHGATE,1554,4199,1948,8,547,,Active,,,https://www.redfin.com/VA/Arlington/1537-12th-St-S-22204/home/11273843,BRIGHT MLS,VAAR2016534,N,Y,38.8641174,-77.0707695
MLS Listing,,Single Family Residential,5217 27th Rd N,Arlington,VA,22207,2099000,5,4.5,MILBURN TERRACE,5010,5750,2015,8,419,,Active,,,https://www.redfin.com/VA/Arlington/5217-27th-Rd-N-22207/home/11227534,BRIGHT MLS,VAAR2017092,N,Y,38.9013632,-77.1398319
MLS Listing,,Single Family Residential,5105 22nd St N,Arlington,VA,22207,1300000,5,3.5,HIGHVIEW PARK,3370,6642,2002,8,386,,Active,,,https://www.redfin.com/VA/Arlington/5105-22nd-St-N-22207/home/11278599,BRIGHT MLS,VAAR2016276,N,Y,38.8955014,-77.130562
MLS Listing,,Single Family Residential,3206 N George Mason Dr,Arlington,VA,22207,3195000,5,6.0,WILLIAMSBURG VILLAGE,6862,10088,2018,,466,,Active,,,https://www.redfin.com/VA/Arlington/3206-N-George-Mason-Dr-22207/home/11226834,BRIGHT MLS,VAAR2017456,N,Y,38.9068436,-77.1395732
MLS Listing,,Single Family Residential,3610 Arlington Blvd,Arlington,VA,22204,710000,4,2.0,ARLINGTON HEIGHTS,1176,4707,1936,9,604,,Active,,,https://www.redfin.com/VA/Arlington/3610-Arlington-Blvd-22204/home/11262041,BRIGHT MLS,VAAR2017596,N,Y,38.870729,-77.098754
MLS Listing,,Single Family Residential,2808 25th St N,Arlington,VA,22207,1659000,7,5.0,DOVER BALMORAL RIVERWOOD,4664,10890,1958,11,356,,Active,,,https://www.redfin.com/VA/Arlington/2808-25th-St-N-22207/home/11231482,BRIGHT MLS,VAAR2017522,N,Y,38.9021079,-77.0955892
MLS Listing,,Single Family Residential,1308 21st St S,Arlington,VA,22202,1395000,4,3.0,AURORA HILLS,3034,9450,1961,12,460,,Active,,,https://www.redfin.com/VA/Arlington/1308-21st-St-S-22202/home/11276820,BRIGHT MLS,VAAR2017288,N,Y,38.8545482,-77.0688808
MLS Listing,,Single Family Residential,2936 N Oxford St,Arlington,VA,22207,3099000,6,6.0,BELLEVUE FOREST,6654,9708,1952,12,466,,Active,,,https://www.redfin.com/VA/Arlington/2936-N-Oxford-St-22207/home/11231859,BRIGHT MLS,VAAR2016620,N,Y,38.9149908,-77.1117283
MLS Listing,,Townhouse,4829 28th St S Unit A,Arlington,VA,22206,529900,2,2.0,FAIRLINGTON VIL,1383,,1944,13,383,412,Active,,,https://www.redfin.com/VA/Arlington/4829-28th-St-S-22206/unit-A/home/11267877,BRIGHT MLS,VAAR2017238,N,Y,38.8417596,-77.102906
MLS Listing,,Single Family Residential,2725 S Arlington Ridge Rd,Arlington,VA,22202,850000,2,2.0,OAKCREST,1465,7829,1950,13,580,,Active,,,https://www.redfin.com/VA/Arlington/2725-S-Arlington-Ridge-Rd-22202/home/11277165,BRIGHT MLS,VAAR2017426,N,Y,38.8471359,-77.0654632
MLS Listing,,Single Family Residential,3731 Kemper Rd,Arlington,VA,22206,519900,3,2.0,FORT BARNARD HEIGHTS,884,5270,1945,13,588,,Active,June-12-2022 01:00 PM,June-12-2022 03:00 PM,https://www.redfin.com/VA/Arlington/3731-S-Kemper-Rd-22206/home/11272119,BRIGHT MLS,VAAR2015440,N,Y,38.846393,-77.0903739
MLS Listing,,Single Family Residential,2708 S Grove St,Arlington,VA,22202,1300000,4,3.0,AURORA HILLS,2490,7302,1961,14,522,,Active,June-12-2022 01:00 PM,June-12-2022 03:00 PM,https://www.redfin.com/VA/Arlington/2708-S-Grove-St-22202/home/11277583,BRIGHT MLS,VAAR2017174,N,Y,38.8489243,-77.0584926
MLS Listing,,Single Family Residential,2231 N Columbus St,Arlington,VA,22207,1075000,4,2.5,LEE HEIGHTS,2326,5100,1947,14,462,,Active,June-12-2022 01:00 PM,June-12-2022 03:00 PM,https://www.redfin.com/VA/Arlington/2231-N-Columbus-St-22207/home/11232741,BRIGHT MLS,VAAR2017114,N,Y,38.8974884,-77.1267865
MLS Listing,,Townhouse,1905 N Quaker Ln,Alexandria,VA,22302,364000,2,1.0,PARKFAIRFAX,930,,1941,14,391,486,Active,,,https://www.redfin.com/VA/Alexandria/1905-N-Quaker-Ln-22302/home/179606566,BRIGHT MLS,VAAX2013564,N,Y,38.8346974,-77.0851773
MLS Listing,,Townhouse,3749 S Four Mile Run Dr,Arlington,VA,22206,615000,3,2.0,FORT BARNARD HEIGHTS,884,2524,1945,,696,,Active,,,https://www.redfin.com/VA/Arlington/3749-S-Four-Mile-Run-Dr-22206/home/11272237,BRIGHT MLS,VAAR2016214,N,Y,38.8460932,-77.0910146
MLS Listing,,Single Family Residential,4509 39th St N,Arlington,VA,22207,4700000,6,6.0,GOLF CLUB MANOR,7978,17012,2023,14,589,,Active,,,https://www.redfin.com/VA/Arlington/4509-39th-St-N-22207/home/11228772,BRIGHT MLS,VAAR2017132,N,Y,38.9214196,-77.132989
MLS Listing,,Single Family Residential,5612 26th St N,Arlington,VA,22207,935000,3,2.5,COUNTRY CLUB,2000,6004,1956,15,468,,Active,,,https://www.redfin.com/VA/Arlington/5612-26th-St-N-22207/home/11228107,BRIGHT MLS,VAAR2017010,N,Y,38.8976736,-77.1428315
MLS Listing,,Townhouse,3814 N Richmond St,Arlington,VA,22207,1189000,3,4.5,THE SANCTUARY,2570,2354,1982,,463,258,Active,June-12-2022 02:00 PM,June-12-2022 04:00 PM,https://www.redfin.com/VA/Arlington/3814-N-Richmond-St-22207/home/11229451,BRIGHT MLS,VAAR2017082,N,Y,38.9217284,-77.1230895
MLS Listing,,Single Family Residential,3133 S Glebe Rd,Arlington,VA,22202,799000,2,2.0,OAKCREST,1026,7354,1938,16,779,,Active,,,https://www.redfin.com/VA/Arlington/3133-S-Glebe-Rd-22202/home/11277077,BRIGHT MLS,VAAR2017284,N,Y,38.845886,-77.063471
MLS Listing,,Single Family Residential,5116 22nd St N,Arlington,VA,22207,799800,2,2.5,HIGHVIEW PARK,1486,5836,1932,16,538,,Active,,,https://www.redfin.com/VA/Arlington/5116-22nd-St-N-22207/home/11236169,BRIGHT MLS,VAAR2017200,N,Y,38.895105,-77.1306069
MLS Listing,,Townhouse,2356 S Queen St,Arlington,VA,22202,895000,2,3.0,FOREST HILLS COMMON,2502,2287,1978,18,358,117,Active,,,https://www.redfin.com/VA/Arlington/2356-S-Queen-St-22202/home/11277691,BRIGHT MLS,VAAR2017032,N,Y,38.851272,-77.0733326
MLS Listing,,Townhouse,3115 S Fox St,Arlington,VA,22202,649997,3,2.0,OAKCREST,952,5699,1952,19,683,,Active,,,https://www.redfin.com/VA/Arlington/3115-S-Fox-St-22202/home/11277512,BRIGHT MLS,VAAR2016260,N,Y,38.8445857,-77.0571887
MLS Listing,,Single Family Residential,4033 7th St S,Arlington,VA,22204,1099900,4,3.0,ALCOVA HEIGHTS,2408,6687,1990,19,457,,Active,June-12-2022 02:00 PM,June-12-2022 04:00 PM,https://www.redfin.com/VA/Arlington/4033-7th-St-S-22204/home/11260989,BRIGHT MLS,VAAR2017034,N,Y,38.8625526,-77.1012539
MLS Listing,,Single Family Residential,1012 N George Mason Dr,Arlington,VA,22205,874000,3,2.0,LACEY FOREST,1296,5870,1954,19,674,,Active,,,https://www.redfin.com/VA/Arlington/1012-N-George-Mason-Dr-22205/home/11235804,BRIGHT MLS,VAAR2016622,N,Y,38.8825837,-77.1234604
MLS Listing,,Single Family Residential,4032 41st St N,Arlington,VA,22207,1525000,5,4.5,CHAIN BRIDGE FOREST,2340,12955,1969,20,652,,Active,June-12-2022 01:00 PM,June-12-2022 04:00 PM,https://www.redfin.com/VA/Arlington/4032-41st-St-N-22207/home/11228564,BRIGHT MLS,VAAR2016496,N,Y,38.927393,-77.1279101
MLS Listing,,Single Family Residential,5508 7th St S,Arlington,VA,22204,900000,4,2.0,COLUMBIA TERRACE,2352,6100,1959,20,383,,Active,,,https://www.redfin.com/VA/Arlington/5508-7th-St-S-22204/home/11259038,BRIGHT MLS,VAAR2016574,N,Y,38.8582422,-77.1223367
MLS Listing,,Single Family Residential,5850 20th St N,Arlington,VA,22205,769000,3,2.5,PARKHURST,1080,5000,1939,10,712,,Active,,,https://www.redfin.com/VA/Arlington/5850-20th-St-N-22205/home/11238221,BRIGHT MLS,VAAR2016780,N,Y,38.8888162,-77.1426068
MLS Listing,,Townhouse,2111 N Buchanan Ct,Arlington,VA,22207,875000,3,2.5,DORSEY WOODS,2048,1657,1995,20,427,129,Active,,,https://www.redfin.com/VA/Arlington/2111-N-Buchanan-Ct-22207/home/11234718,BRIGHT MLS,VAAR2016182,N,Y,38.895692,-77.1254381
MLS Listing,,Single Family Residential,5055 26th Rd N,Arlington,VA,22207,1249900,3,2.5,MILBURN TERRACE,2279,6440,1944,20,548,,Active,,,https://www.redfin.com/VA/Arlington/5055-26th-Rd-N-22207/home/11227761,BRIGHT MLS,VAAR2016756,N,Y,38.9008655,-77.1351014
MLS Listing,,Single Family Residential,5621 9th Rd N,Arlington,VA,22205,925000,3,2.5,BROCKWOOD,1632,9596,1973,20,567,,Active,June-12-2022 01:00 PM,June-12-2022 04:00 PM,https://www.redfin.com/VA/Arlington/5621-9th-Rd-N-22205/home/11241785,BRIGHT MLS,VAAR2016822,N,Y,38.8787842,-77.1304271
MLS Listing,,Single Family Residential,109 S Fillmore St,Arlington,VA,22204,839900,3,3.0,HOLMES,2151,4120,1964,20,390,,Active,,,https://www.redfin.com/VA/Arlington/109-S-Fillmore-St-22204/home/11261781,BRIGHT MLS,VAAR2017044,N,Y,38.8718907,-77.0885305
MLS Listing,,Single Family Residential,2510 2nd St S,Arlington,VA,22204,1349925,5,3.0,PENROSE,3404,6390,1940,20,397,,Active,,,https://www.redfin.com/VA/Arlington/2510-2nd-St-S-22204/home/11262550,BRIGHT MLS,VAAR2017020,N,Y,38.8710364,-77.0859227
MLS Listing,,Single Family Residential,2322 S Arlington Ridge Rd,Arlington,VA,22202,1499000,3,3.0,AURORA HILLS,3544,9381,1935,21,423,,Active,,,https://www.redfin.com/VA/Arlington/2322-S-Arlington-Ridge-Rd-22202/home/11276886,BRIGHT MLS,VAAR2014018,N,Y,38.8522839,-77.0687459
MLS Listing,,Single Family Residential,4106 Lorcom Ln,Arlington,VA,22207,1595000,5,3.5,LORCOM GROVE,4088,10660,1940,21,390,,Active,,,https://www.redfin.com/VA/Arlington/4106-Lorcom-Ln-22207/home/11232834,BRIGHT MLS,VAAR2014748,N,Y,38.9025241,-77.1115035
MLS Listing,,Single Family Residential,4033 27th St N,Arlington,VA,22207,1450000,5,3.0,DOVER BALMORAL RIVERWOOD,3501,10193,1965,21,414,,Active,,,https://www.redfin.com/VA/Arlington/4033-27th-St-N-22207/home/11231916,BRIGHT MLS,VAAR2016916,N,Y,38.9079056,-77.1047155
MLS Listing,,Townhouse,2040 6th St S,Arlington,VA,22204,675000,3,3.0,COURTHOUSE WALK,1684,1276,1989,21,401,157,Active,,,https://www.redfin.com/VA/Arlington/2040-6th-St-S-22204/home/11262840,BRIGHT MLS,VAAR2016272,N,Y,38.8689047,-77.0807857
MLS Listing,,Single Family Residential,4407 20th Rd N,Arlington,VA,22207,975000,3,2.0,WILLET HEIGHTS,1682,5350,1939,21,580,,Active,,,https://www.redfin.com/VA/Arlington/4407-20th-Rd-N-22207/home/11235057,BRIGHT MLS,VAAR2016354,N,Y,38.8959467,-77.114785
MLS Listing,,Single Family Residential,2719 N George Mason Dr,Arlington,VA,22207,1120000,3,2.5,MILBURN TERRACE,2400,5347,1944,21,467,,Active,June-12-2022 01:00 PM,June-12-2022 03:00 PM,https://www.redfin.com/VA/Arlington/2719-N-George-Mason-Dr-22207/home/11227469,BRIGHT MLS,VAAR2016800,N,Y,38.9022604,-77.1357306
MLS Listing,,Single Family Residential,3806 N Wakefield St,Arlington,VA,22207,1299999,4,3.0,ARLINGWOOD,2395,11589,1963,21,543,,Active,,,https://www.redfin.com/VA/Arlington/3806-N-Wakefield-St-22207/home/11230586,BRIGHT MLS,VAAR2016634,N,Y,38.918766,-77.1318654
MLS Listing,,Single Family Residential,2016 N Greenbrier St,Arlington,VA,22205,1279900,4,4.5,GARDEN COMMONS,3300,6746,1950,21,388,,Active,,,https://www.redfin.com/VA/Arlington/2016-N-Greenbrier-St-22205/home/11236612,BRIGHT MLS,VAAR2016376,N,Y,38.8932884,-77.1323148
MLS Listing,,Single Family Residential,6011-A 4th St N,Arlington,VA,22203,1800000,5,5.5,SPY HILL BLVD MANOR,4427,7259,2006,21,407,,Active,June-11-2022 01:00 PM,June-11-2022 03:00 PM,https://www.redfin.com/VA/Arlington/6011A-4th-St-N-22203/home/11280108,BRIGHT MLS,VAAR2016948,N,Y,38.8696859,-77.1379055
MLS Listing,,Single Family Residential,3017 N Dickerson St,Arlington,VA,22207,2297000,6,4.5,SHIRLEY WOODS,6030,11091,2000,21,381,,Active,,,https://www.redfin.com/VA/Arlington/3017-N-Dickerson-St-22207/home/11228388,BRIGHT MLS,VAAR2016846,N,Y,38.9065126,-77.136607
MLS Listing,,Townhouse,2600 16th St S #689,Arlington,VA,22204,355000,1,1.0,ARL VLG COURTYAR,770,,1939,21,461,525,Active,,,https://www.redfin.com/VA/Arlington/2600-16th-St-S-22204/unit-689/home/11273026,BRIGHT MLS,VAAR2016866,N,Y,38.8574186,-77.0824831
MLS Listing,,Single Family Residential,1001 23rd St S,Arlington,VA,22202,1400000,4,4.5,ADDISON HEIGHTS,3827,6000,1941,22,366,,Active,,,https://www.redfin.com/VA/Arlington/1001-23rd-St-S-22202/home/11276244,BRIGHT MLS,VAAR2016344,N,Y,38.8534055,-77.0633496
MLS Listing,,Townhouse,2905-C S C S Woodstock St 3 #3,Arlington,VA,22206,625000,3,3.5,COURTBRDGE I&II,1623,,1981,22,385,425,Active,,,https://www.redfin.com/VA/Arlington/2905-C-S-Woodstock-St-22206/unit-3/home/179467910,BRIGHT MLS,VAAR2016642,N,Y,38.84206,-77.09748
MLS Listing,,Townhouse,4627-B 28th Rd S Unit B,Arlington,VA,22206,349900,2,1.0,THE ARLINGTON,800,,1950,22,437,312,Active,,,https://www.redfin.com/VA/Arlington/4627B-28th-Rd-S-22206/unit-B/home/179461014,BRIGHT MLS,VAAR2016590,N,Y,38.8414975,-77.096874
MLS Listing,,Single Family Residential,1718 N Monroe St,Arlington,VA,22207,2199999,5,4.5,CHERRYDALE,4500,6400,2022,22,489,,Active,,,https://www.redfin.com/VA/Arlington/1718-N-Monroe-St-22207/home/11234115,BRIGHT MLS,VAAR2013944,N,Y,38.893009,-77.1043109
MLS Listing,,Single Family Residential,722 N Highland St,Arlington,VA,22201,2500000,5,4.5,CLARENDON,5500,6450,2022,22,455,,Active,,,https://www.redfin.com/VA/Arlington/722-N-Highland-St-22201/home/11256176,BRIGHT MLS,VAAR2013948,N,Y,38.8819007,-77.094735
MLS Listing,,Single Family Residential,4913 33rd Rd N,Arlington,VA,22207,2499999,6,5.5,COUNTRY CLUB MANORS,4600,7000,2022,22,543,,Active,,,https://www.redfin.com/VA/Arlington/4913-33rd-Rd-N-22207/home/11229038,BRIGHT MLS,VAAR2016672,N,Y,38.9106819,-77.137129
MLS Listing,,Single Family Residential,1404 N Hudson St,Arlington,VA,22201,3899999,7,7.5,LYON VILLAGE,6700,7475,2022,22,582,,Active,,,https://www.redfin.com/VA/Arlington/1404-N-Hudson-St-22201/home/11248311,BRIGHT MLS,VAAR2016868,N,Y,38.8883506,-77.0985565
MLS Listing,,Single Family Residential,3836 8th St S,Arlington,VA,22204,1826780,5,4.5,ALCOVA HEIGHTS,4880,15203,2023,23,374,,Active,,,https://www.redfin.com/VA/Arlington/3836-8th-St-S-22204/home/11261287,BRIGHT MLS,VAAR2015888,N,Y,38.8623562,-77.0984216
MLS Listing,,Single Family Residential,1102 S Monroe St,Arlington,VA,22204,1679000,5,5.5,DOUGLAS PARK NEW ARL.,4371,6764,2003,24,384,,Active,,,https://www.redfin.com/VA/Arlington/1102-S-Monroe-St-22204/home/28681989,BRIGHT MLS,VAAR2016762,N,Y,38.8599452,-77.0937459
MLS Listing,,Single Family Residential,5006 S Chesterfield Rd,Arlington,VA,22206,675000,4,2.0,CLAREMONT,1578,6170,1947,,428,,Active,,,https://www.redfin.com/VA/Arlington/5006-S-Chesterfield-Rd-22206/home/11265766,BRIGHT MLS,VAAR2016042,N,Y,38.8452215,-77.1086265
MLS Listing,,Single Family Residential,3423 7th St S,Arlington,VA,22204,1000000,5,4.0,ALCOVA HEIGHTS,1568,6742,1935,25,638,,Active,,,https://www.redfin.com/VA/Arlington/3423-7th-St-S-22204/home/11260899,BRIGHT MLS,VAAR2016686,N,Y,38.8655579,-77.0943754
MLS Listing,,Single Family Residential,2005 N George Mason Dr,Arlington,VA,22207,875000,3,3.0,HIGHVIEW PARK,1555,5000,1948,27,563,,Active,,,https://www.redfin.com/VA/Arlington/2005-N-George-Mason-Dr-22207/home/11236137,BRIGHT MLS,VAAR2015444,N,Y,38.8932985,-77.1306069
MLS Listing,,Single Family Residential,2911 7th St N,Arlington,VA,22201,2199000,6,5.5,CLARENDON,4751,5057,2022,27,463,,Active,,,https://www.redfin.com/VA/Arlington/2911-7th-St-N-22201/home/11255218,BRIGHT MLS,VAAR2016024,N,Y,38.8810947,-77.093094
MLS Listing,,Townhouse,3131 9th St N,Arlington,VA,22201,1000000,3,3.0,CLARENDON,1540,4687,1979,27,649,,Active,,,https://www.redfin.com/VA/Arlington/3131-9th-St-N-22201/home/11256120,BRIGHT MLS,VAAR2016572,N,Y,38.8830271,-77.0962056
MLS Listing,,Townhouse,1414 S Barton St #454,Arlington,VA,22204,349999,1,1.0,ARLINGTON VILLAGE,800,,1939,28,437,405,Active,,,https://www.redfin.com/VA/Arlington/1414-S-Barton-St-22204/unit-454/home/11273244,BRIGHT MLS,VAAR2016480,N,Y,38.85897,-77.08325
MLS Listing,,Single Family Residential,1711 N Barton St,Arlington,VA,22201,2799000,6,5.5,LYON VILLAGE,5183,5500,2022,28,540,,Active,,,https://www.redfin.com/VA/Arlington/1711-N-Barton-St-22201/home/11247696,BRIGHT MLS,VAAR2016096,N,Y,38.8932007,-77.0889015
MLS Listing,,Townhouse,2406 13th Ct N,Arlington,VA,22201,1199999,3,4.0,COURTHOUSE HILL,1847,799,1996,28,650,241,Active,,,https://www.redfin.com/VA/Arlington/2406-13th-Ct-N-22201/home/11256074,BRIGHT MLS,VAAR2015646,N,Y,38.888232,-77.087401
MLS Listing,,Single Family Residential,1508 N Ohio St,Arlington,VA,22205,1549000,4,4.5,"FOSTORIA,HIGHLAND PARK",3924,7702,1944,28,395,,Active,,,https://www.redfin.com/VA/Arlington/1508-N-Ohio-St-22205/home/11240261,BRIGHT MLS,VAAR2016254,N,Y,38.8852119,-77.1466514
MLS Listing,,Townhouse,3493 S Utah St,Arlington,VA,22206,589900,2,2.0,FAIRLINGTON MDWS,1500,,1940,28,393,381,Active,,,https://www.redfin.com/VA/Arlington/3493-S-Utah-St-22206/home/11270402,BRIGHT MLS,VAAR2015016,N,Y,38.8319396,-77.0886654
MLS Listing,,Single Family Residential,810 N Daniel St,Arlington,VA,22201,1700000,4,3.5,CLARENDON,2824,6018,1910,28,602,,Active,,,https://www.redfin.com/VA/Arlington/810-N-Daniel-St-22201/home/11255160,BRIGHT MLS,VAAR2015932,N,Y,38.8825166,-77.0909134
MLS Listing,,Single Family Residential,1 N Fenwick St,Arlington,VA,22201,2249000,6,6.5,ASHTON HEIGHTS,6841,11728,1953,28,329,,Active,June-8-2022 01:00 PM,June-8-2022 03:00 PM,https://www.redfin.com/VA/Arlington/1-N-Fenwick-St-22201/home/11255972,BRIGHT MLS,VAAR2016018,N,Y,38.8738085,-77.0898794
MLS Listing,,Single Family Residential,6601 31st St N,Arlington,VA,22213,2549000,6,6.5,BERKSHIRE OAKWOOD,6198,10000,2022,28,411,,Active,,,https://www.redfin.com/VA/Arlington/6601-31st-St-N-22213/home/11224758,BRIGHT MLS,VAAR2016014,N,Y,38.8983966,-77.1637271
MLS Listing,,Townhouse,1336 S Quinn St,Arlington,VA,22204,927500,3,2.5,CARVER PLACE,2879,,2017,29,322,382,Active,,,https://www.redfin.com/VA/Arlington/1336-S-Quinn-St-22204/home/114033664,BRIGHT MLS,VAAR2016158,N,Y,38.8622949,-77.0737763
MLS Listing,,Single Family Residential,6125 22nd St N,Arlington,VA,22205,899000,4,2.0,OVER LEE KNOLLS,1881,8200,1957,29,478,,Active,,,https://www.redfin.com/VA/Arlington/6125-22nd-St-N-22205/home/11238851,BRIGHT MLS,VAAR2016412,N,Y,38.8897937,-77.1492129
MLS Listing,,Single Family Residential,3527 18th St S,Arlington,VA,22204,934000,1,2.0,DOUGLAS PARK NEW ARL.,1527,7827,1942,29,612,,Active,,,https://www.redfin.com/VA/Arlington/3527-18th-St-S-22204/home/11264022,BRIGHT MLS,VAAR2016360,N,Y,38.8538641,-77.0896546
MLS Listing,,Townhouse,623 N Piedmont St,Arlington,VA,22203,720000,2,3.5,SOUTH BALLSTON TOWNH,1500,760,1985,30,480,40,Active,,,https://www.redfin.com/VA/Arlington/623-N-Piedmont-St-22203/home/11257043,BRIGHT MLS,VAAR2015144,N,Y,38.8793843,-77.1056146
MLS Listing,,Single Family Residential,900 S Wakefield St,Arlington,VA,22204,899000,4,3.0,BARCROFT,1806,6000,1961,33,498,,Active,,,https://www.redfin.com/VA/Arlington/900-S-Wakefield-St-22204/home/11261526,BRIGHT MLS,VAAR2016012,N,Y,38.8590294,-77.1074577
MLS Listing,,Single Family Residential,2505 4th St N,Arlington,VA,22201,1269900,3,3.5,CLARENDON,2674,8315,1920,34,475,,Active,,,https://www.redfin.com/VA/Arlington/2505-4th-St-N-22201/home/11255342,BRIGHT MLS,VAAR2015754,N,Y,38.8802859,-77.0877549
MLS Listing,,Single Family Residential,4027 N Glebe Rd,Arlington,VA,22207,797000,3,3.0,ARLINGWOOD,1860,7026,1933,34,428,,Active,,,https://www.redfin.com/VA/Arlington/4027-N-Glebe-Rd-22207/home/11229258,BRIGHT MLS,VAAR2016118,N,Y,38.9211362,-77.1295227
MLS Listing,,Townhouse,3383 S Stafford St,Arlington,VA,22206,610000,2,2.0,FAIRLINGTON MDWS,1500,,1940,34,407,381,Active,,,https://www.redfin.com/VA/Arlington/3383-S-Stafford-St-22206/home/11270586,BRIGHT MLS,VAAR2016186,N,Y,38.8332798,-77.0859227
MLS Listing,,Single Family Residential,2749 N Wyoming St,Arlington,VA,22213,899900,3,2.0,BERKSHIRE OAKWOOD,2184,10111,1952,34,412,,Active,,,https://www.redfin.com/VA/Arlington/2749-N-Wyoming-St-22213/home/11224887,BRIGHT MLS,VAAR2015844,N,Y,38.8921869,-77.1685349
